striker,venue,runs_scored,balls_faced,dismissals,strike_rate,average
Bilawal Bhatti,SuperSport Park,1,9,1,11.11111111111111,1.0
Bilawal Bhatti,Westpac Stadium,0,2,1,0.0,0.0
C Campher,"County Ground, Chelmsford",9,15,2,60.0,4.5
C Campher,Harare Sports Club,10,12,2,83.33333333333334,5.0
C Campher,"Queens Sports Club, Bulawayo",159,141,2,112.7659574468085,79.5
C Campher,"Sabina Park, Kingston, Jamaica",29,45,3,64.44444444444444,9.666666666666666
C Campher,Sheikh Zayed Stadium,178,236,5,75.42372881355932,35.6
C Campher,Sylhet International Cricket Stadium,52,66,2,78.78787878787878,26.0
C Campher,"Takashinga Sports Club, Highfield, Harare",66,63,1,104.76190476190477,66.0
C Campher,The Rose Bowl,127,205,1,61.951219512195124,127.0
C Campher,"The Village, Malahide, Dublin",127,161,4,78.88198757763976,31.75
C Campher,"Trent Bridge, Nottingham",9,14,1,64.28571428571429,9.0
C Carter,Dubai International Cricket Stadium,23,56,3,41.07142857142857,7.666666666666667
C Carter,"Grange Cricket Club Ground, Raeburn Place",15,25,1,60.0,15.0
C Carter,ICC Academy,5,8,1,62.5,5.0
C Carter,"Mission Road Ground, Mong Kok",25,31,2,80.64516129032258,12.5
C Carter,Sheikh Zayed Stadium,43,56,1,76.78571428571429,43.0
C Floyd,Harare Sports Club,9,7,1,128.57142857142858,9.0
C Floyd,"Seddon Park, Hamilton",2,5,1,40.0,2.0
C Floyd,"Takashinga Sports Club, Highfield, Harare",0,1,0,0.0,
C Floyd,"West End Park International Cricket Stadium, Doha",2,4,1,50.0,2.0
C Green,Adelaide Oval,20,28,0,71.42857142857143,
C Green,"Cazaly's Stadium, Cairns",114,107,0,106.54205607476635,
C Green,"Gaddafi Stadium, Lahore",79,90,2,87.77777777777777,39.5
C Green,"Holkar Cricket Stadium, Indore",19,13,0,146.15384615384613,
C Green,"Mangaung Oval, Bloemfontein",0,2,1,0.0,0.0
C Green,Manuka Oval,21,27,1,77.77777777777779,21.0
C Green,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",31,52,1,59.61538461538461,31.0
C Green,"R Premadasa Stadium, Colombo",53,63,1,84.12698412698413,53.0
C Green,"Riverway Stadium, Townsville",3,11,1,27.27272727272727,3.0
C Green,"The Wanderers Stadium, Johannesburg",18,27,1,66.66666666666666,18.0
C Green,"Wankhede Stadium, Mumbai",12,19,1,63.1578947368421,12.0
C Hemraj,Barsapara Cricket Stadium,9,15,1,60.0,9.0
C Hemraj,Brabourne Stadium,14,18,1,77.77777777777779,14.0
C Hemraj,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32,24,1,133.33333333333331,32.0
C Hemraj,Maharashtra Cricket Association Stadium,15,21,1,71.42857142857143,15.0
C Hemraj,"Shere Bangla National Stadium, Mirpur",3,6,1,50.0,3.0
C Hemraj,Sylhet International Cricket Stadium,9,17,1,52.94117647058824,9.0
C Jonker,Diamond Oval,6,15,1,40.0,6.0
C Jonker,Mangaung Oval,25,19,1,131.57894736842107,25.0
C Karunaratne,"Barsapara Cricket Stadium, Guwahati",14,23,1,60.86956521739131,14.0
C Karunaratne,"County Ground, Bristol",11,31,1,35.483870967741936,11.0
C Karunaratne,"Eden Gardens, Kolkata",17,25,1,68.0,17.0
C Karunaratne,"Eden Park, Auckland",11,24,1,45.83333333333333,11.0
C Karunaratne,"Greenfield International Stadium, Thiruvananthapuram",1,6,1,16.666666666666664,1.0
C Karunaratne,"Kennington Oval, London",21,39,1,53.84615384615385,21.0
C Karunaratne,Pallekele International Cricket Stadium,94,99,4,94.94949494949495,23.5
C Karunaratne,"R Premadasa Stadium, Colombo",231,238,8,97.05882352941177,28.875
C Karunaratne,"Riverside Ground, Chester-le-Street",19,34,1,55.88235294117647,19.0
C Karunaratne,"Seddon Park, Hamilton",24,42,1,57.14285714285714,24.0
C Kieswetter,Clontarf Cricket Club Ground,14,26,1,53.84615384615385,14.0
C Kieswetter,County Ground,20,17,1,117.64705882352942,20.0
C Kieswetter,Dubai International Cricket Stadium,43,62,1,69.35483870967742,43.0
C Kieswetter,Eden Gardens,63,65,1,96.92307692307692,63.0
C Kieswetter,Edgbaston,0,2,1,0.0,0.0
C Kieswetter,Feroz Shah Kotla,0,5,1,0.0,0.0
C Kieswetter,Headingley,25,31,1,80.64516129032258,25.0
C Kieswetter,JSCA International Stadium Complex,0,3,1,0.0,0.0
C Kieswetter,Kennington Oval,138,147,3,93.87755102040816,46.0
C Kieswetter,Lord's,72,87,4,82.75862068965517,18.0
C Kieswetter,Nehru Stadium,18,38,1,47.368421052631575,18.0
C Kieswetter,Old Trafford,43,49,2,87.75510204081633,21.5
C Kieswetter,"Punjab Cricket Association Stadium, Mohali",36,40,1,90.0,36.0
C Kieswetter,"Rajiv Gandhi International Stadium, Uppal",7,8,1,87.5,7.0
C Kieswetter,Riverside Ground,6,19,1,31.57894736842105,6.0
C Kieswetter,Saurashtra Cricket Association Stadium,24,22,0,109.09090909090908,
C Kieswetter,Sheikh Zayed Stadium,9,19,1,47.368421052631575,9.0
C Kieswetter,Shere Bangla National Stadium,23,28,2,82.14285714285714,11.5
C Kieswetter,Sophia Gardens,29,26,2,111.53846153846155,14.5
C Kieswetter,The Rose Bowl,142,130,3,109.23076923076923,47.333333333333336
C Kieswetter,Trent Bridge,137,164,3,83.53658536585365,45.666666666666664
C Kieswetter,Wankhede Stadium,29,18,1,161.11111111111111,29.0
C Kieswetter,Zohur Ahmed Chowdhury Stadium,107,124,1,86.29032258064517,107.0
C Madande,Harare Sports Club,173,237,6,72.9957805907173,28.833333333333332
C McAuslan,Dubai International Cricket Stadium,27,44,1,61.36363636363637,27.0
C McAuslan,Sheikh Zayed Stadium,8,30,1,26.666666666666668,8.0
C Munro,Basin Reserve,92,59,2,155.9322033898305,46.0
C Munro,Bay Oval,139,146,4,95.2054794520548,34.75
C Munro,Clontarf Cricket Club Ground,17,16,1,106.25,17.0
C Munro,Cobham Oval (New),49,37,1,132.43243243243242,49.0
C Munro,De Beers Diamond Oval,9,13,1,69.23076923076923,9.0
C Munro,Dubai International Cricket Stadium,0,2,1,0.0,0.0
C Munro,Eden Park,2,6,1,33.33333333333333,2.0
C Munro,Edgbaston,21,23,2,91.30434782608695,10.5
C Munro,Green Park,75,67,1,111.94029850746267,75.0
C Munro,Hagley Oval,138,107,4,128.97196261682242,34.5
C Munro,Harare Sports Club,9,14,1,64.28571428571429,9.0
C Munro,Kennington Oval,24,34,1,70.58823529411765,24.0
C Munro,Khan Shaheb Osman Ali Stadium,85,77,1,110.3896103896104,85.0
C Munro,Kingsmead,35,44,1,79.54545454545455,35.0
C Munro,Maharashtra Cricket Association Stadium,10,17,1,58.82352941176471,10.0
C Munro,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",15,12,1,125.0,15.0
C Munro,Malahide,44,17,2,258.8235294117647,22.0
C Munro,Manuka Oval,11,12,1,91.66666666666666,11.0
C Munro,McLean Park,8,9,1,88.88888888888889,8.0
C Munro,Melbourne Cricket Ground,20,38,1,52.63157894736842,20.0
C Munro,Old Trafford,0,1,1,0.0,0.0
C Munro,Rangiri Dambulla International Stadium,1,4,1,25.0,1.0
C Munro,Saxton Oval,24,23,3,104.34782608695652,8.0
C Munro,Seddon Park,65,57,3,114.03508771929825,21.666666666666668
C Munro,Senwes Park,57,64,1,89.0625,57.0
C Munro,Sheikh Zayed Stadium,42,37,2,113.51351351351352,21.0
C Munro,Sophia Gardens,58,48,0,120.83333333333333,
C Munro,SuperSport Park,33,33,1,100.0,33.0
C Munro,Sydney Cricket Ground,49,60,1,81.66666666666667,49.0
C Munro,The Cooper Associates County Ground,22,26,1,84.61538461538461,22.0
C Munro,Trent Bridge,0,1,1,0.0,0.0
C Munro,University Oval,16,12,3,133.33333333333331,5.333333333333333
C Munro,Wankhede Stadium,28,36,1,77.77777777777779,28.0
C Munro,Westpac Stadium,73,81,2,90.12345679012346,36.5
C Overton,"Edgbaston, Birmingham",18,15,0,120.0,
C Overton,"Kennington Oval, London",8,7,1,114.28571428571428,8.0
C Overton,"Lord's, London",10,22,1,45.45454545454545,10.0
C Overton,"Old Trafford, Manchester",32,35,1,91.42857142857143,32.0
C Sakariya,"R Premadasa Stadium, Colombo",0,1,0,0.0,
C Viljoen,Central Broward Regional Park Stadium Turf Ground,2,12,1,16.666666666666664,2.0
C Viljoen,Wanderers Cricket Ground,17,11,0,154.54545454545453,
C White,"Kingsmead, Durban",13,9,1,144.44444444444443,13.0
C White,"Newlands, Cape Town",15,23,1,65.21739130434783,15.0
C White,"St George's Park, Port Elizabeth",51,52,1,98.07692307692307,51.0
C Zhuwao,Gymkhana Club Ground,16,22,1,72.72727272727273,16.0
C Zhuwao,Harare Sports Club,20,23,2,86.95652173913044,10.0
C Zhuwao,Queens Sports Club,63,38,3,165.78947368421052,21.0
C Zhuwao,"Shere Bangla National Stadium, Mirpur",35,25,1,140.0,35.0
C Zhuwao,Zahur Ahmed Chowdhury Stadium,20,30,2,66.66666666666666,10.0
C de Grandhomme,Basin Reserve,29,21,0,138.0952380952381,
C de Grandhomme,Bay Oval,99,77,2,128.57142857142858,49.5
C de Grandhomme,Eden Park,73,95,3,76.84210526315789,24.333333333333332
C de Grandhomme,Edgbaston,124,121,2,102.4793388429752,62.0
C de Grandhomme,Green Park,8,11,1,72.72727272727273,8.0
C de Grandhomme,Hagley Oval,6,11,1,54.54545454545454,6.0
C de Grandhomme,Kennington Oval,15,13,1,115.38461538461537,15.0
C de Grandhomme,Lord's,16,30,2,53.333333333333336,8.0
C de Grandhomme,Maharashtra Cricket Association Stadium,41,40,1,102.49999999999999,41.0
C de Grandhomme,Manuka Oval,12,14,1,85.71428571428571,12.0
C de Grandhomme,Melbourne Cricket Ground,11,10,1,110.00000000000001,11.0
C de Grandhomme,Old Trafford,32,17,1,188.23529411764704,32.0
C de Grandhomme,Riverside Ground,3,13,1,23.076923076923077,3.0
C de Grandhomme,Seddon Park,111,67,1,165.67164179104478,111.0
C de Grandhomme,"Seddon Park, Hamilton",20,47,2,42.5531914893617,10.0
C de Grandhomme,Sheikh Zayed Stadium,3,14,2,21.428571428571427,1.5
C de Grandhomme,Sydney Cricket Ground,31,35,2,88.57142857142857,15.5
C de Grandhomme,University Oval,60,27,1,222.22222222222223,60.0
C de Grandhomme,Westpac Stadium,48,51,2,94.11764705882352,24.0
CA Ingram,Boland Park,29,58,1,50.0,29.0
CA Ingram,Chevrolet Park,118,114,1,103.50877192982458,118.0
CA Ingram,De Beers Diamond Oval,80,99,3,80.8080808080808,26.666666666666668
CA Ingram,Dubai International Cricket Stadium,36,42,3,85.71428571428571,12.0
CA Ingram,Eden Gardens,46,43,1,106.9767441860465,46.0
CA Ingram,Edgbaston,20,45,1,44.44444444444444,20.0
CA Ingram,Kennington Oval,0,6,1,0.0,0.0
CA Ingram,Kingsmead,5,24,2,20.833333333333336,2.5
CA Ingram,New Wanderers Stadium,42,74,2,56.75675675675676,21.0
CA Ingram,Newlands,10,16,1,62.5,10.0
CA Ingram,OUTsurance Oval,124,130,2,95.38461538461539,62.0
CA Ingram,R Premadasa Stadium,0,1,1,0.0,0.0
CA Ingram,Senwes Park,25,40,1,62.5,25.0
CA Ingram,Sharjah Cricket Stadium,0,2,1,0.0,0.0
CA Ingram,Sheikh Zayed Stadium,112,140,1,80.0,112.0
CA Ingram,Sophia Gardens,79,71,2,111.26760563380283,39.5
CA Ingram,SuperSport Park,0,1,1,0.0,0.0
CA Ingram,Willowmoore Park,35,29,2,120.6896551724138,17.5
CA Lynn,Adelaide Oval,44,44,1,100.0,44.0
CA Lynn,Bellerive Oval,0,2,1,0.0,0.0
CA Lynn,"Brisbane Cricket Ground, Woolloongabba",16,14,1,114.28571428571428,16.0
CA Lynn,Perth Stadium,15,32,1,46.875,15.0
CA Pujara,Queens Sports Club,13,28,2,46.42857142857143,6.5
CA Pujara,Shere Bangla National Stadium,38,108,3,35.18518518518518,12.666666666666666
CA Reid,Kennington Oval,6,12,1,50.0,6.0
CA Reid,The Rose Bowl,2,6,1,33.33333333333333,2.0
CA Soper,Affies Park,15,35,1,42.857142857142854,15.0
CA Soper,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),71,107,3,66.35514018691589,23.666666666666668
CA Soper,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),58,83,2,69.87951807228916,29.0
CA Soper,"Amini Park, Port Moresby",59,95,3,62.10526315789474,19.666666666666668
CA Soper,Central Broward Regional Park Stadium Turf Ground,17,48,1,35.41666666666667,17.0
CA Soper,Dubai International Cricket Stadium,102,176,4,57.95454545454546,25.5
CA Soper,Harare Sports Club,44,58,2,75.86206896551724,22.0
CA Soper,ICC Academy,12,14,0,85.71428571428571,
CA Soper,Mannofield Park,76,131,3,58.01526717557252,25.333333333333332
CA Soper,"Mission Road Ground, Mong Kok",27,61,3,44.26229508196721,9.0
CA Soper,Old Hararians,40,80,2,50.0,20.0
CA Soper,Sharjah Cricket Stadium,53,119,2,44.537815126050425,26.5
CA Soper,"Tribhuvan University International Cricket Ground, Kirtipur",34,65,2,52.307692307692314,17.0
CA Soper,"United Cricket Club Ground, Windhoek",14,28,1,50.0,14.0
CA Soper,"Wanderers Cricket Ground, Windhoek",31,79,3,39.24050632911392,10.333333333333334
CA Young,"Civil Service Cricket Club, Stormont",0,3,1,0.0,0.0
CA Young,"Civil Service Cricket Club, Stormont, Belfast",6,3,0,200.0,
CA Young,"County Ground, Chelmsford",3,3,0,100.0,
CA Young,Dubai International Cricket Stadium,5,9,1,55.55555555555556,5.0
CA Young,ICC Global Cricket Academy,3,5,0,60.0,
CA Young,Malahide,1,3,1,33.33333333333333,1.0
CA Young,"National Cricket Stadium, Grenada",9,12,1,75.0,9.0
CA Young,"Sabina Park, Kingston, Jamaica",5,8,1,62.5,5.0
CA Young,Sheikh Zayed Stadium,12,14,1,85.71428571428571,12.0
CA Young,"Sportpark Maarschalkerweerd, Utrecht",3,5,1,60.0,3.0
CA Young,The Rose Bowl,13,19,1,68.42105263157895,13.0
CA Young,"The Village, Malahide",11,7,0,157.14285714285714,
CA Young,"The Village, Malahide, Dublin",14,23,3,60.86956521739131,4.666666666666667
CA Young,"Trent Bridge, Nottingham",40,45,0,88.88888888888889,
CA Young,Willowmoore Park,0,7,1,0.0,0.0
CAH Stevenson,"Amini Park, Port Moresby",42,73,3,57.534246575342465,14.0
CAH Stevenson,"Choice Moosa Stadium, Pearland",3,7,1,42.857142857142854,3.0
CAH Stevenson,ICC Academy,37,41,1,90.2439024390244,37.0
CAH Stevenson,"Moosa Cricket Stadium, Pearland",34,43,2,79.06976744186046,17.0
CAH Stevenson,Sharjah Cricket Stadium,1,5,2,20.0,0.5
CAH Stevenson,Tribhuvan University International Cricket Ground,24,47,3,51.06382978723404,8.0
CAK Rajitha,"Barsapara Cricket Stadium, Guwahati",9,19,0,47.368421052631575,
CAK Rajitha,"Eden Gardens, Kolkata",17,21,0,80.95238095238095,
CAK Rajitha,"Eden Park, Auckland",5,9,1,55.55555555555556,5.0
CAK Rajitha,"Greenfield International Stadium, Thiruvananthapuram",13,19,0,68.42105263157895,
CAK Rajitha,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",0,1,1,0.0,0.0
CAK Rajitha,Pallekele International Cricket Stadium,8,6,1,133.33333333333331,8.0
CAK Rajitha,"Queens Sports Club, Bulawayo",1,9,2,11.11111111111111,0.5
CAK Rajitha,"R Premadasa Stadium, Colombo",3,4,1,75.0,3.0
CAK Rajitha,"Seddon Park, Hamilton",9,33,1,27.27272727272727,9.0
CAK Rajitha,St George's Park,0,10,0,0.0,
CAK Rajitha,SuperSport Park,0,1,1,0.0,0.0
CAK Walton,Hagley Oval,0,4,1,0.0,0.0
CAK Walton,New Wanderers Stadium,0,3,2,0.0,0.0
CAK Walton,Providence Stadium,36,54,3,66.66666666666666,12.0
CAK Walton,Queenstown Events Centre,17,23,1,73.91304347826086,17.0
CAK Walton,Saxton Oval,0,4,1,0.0,0.0
CB Lambert,Kennington Oval,39,86,1,45.348837209302324,39.0
CB Mpofu,Bangabandhu National Stadium,1,1,0,100.0,
CB Mpofu,"Civil Service Cricket Club, Stormont",2,4,0,50.0,
CB Mpofu,Harare Sports Club,13,60,6,21.666666666666668,2.1666666666666665
CB Mpofu,Iqbal Stadium,0,3,0,0.0,
CB Mpofu,"National Cricket Stadium, St George's",2,5,0,40.0,
CB Mpofu,Pallekele International Cricket Stadium,1,5,1,20.0,1.0
CB Mpofu,Providence Stadium,0,2,1,0.0,0.0
CB Mpofu,Queens Sports Club,4,9,1,44.44444444444444,4.0
CB Mpofu,"Sabina Park, Kingston",1,10,2,10.0,0.5
CB Mpofu,"Sardar Patel Stadium, Motera",2,11,1,18.181818181818183,2.0
CB Mpofu,Shaheed Chandu Stadium,1,2,1,50.0,1.0
CB Mpofu,Sheikhupura Stadium,0,1,1,0.0,0.0
CB Mpofu,Shere Bangla National Stadium,3,36,2,8.333333333333332,1.5
CB Mpofu,SuperSport Park,1,3,0,33.33333333333333,
CB Mpofu,Sylhet International Cricket Stadium,9,9,0,100.0,
CB Mpofu,The Wanderers Stadium,1,14,0,7.142857142857142,
CB Mpofu,"Vidarbha Cricket Association Stadium, Jamtha",3,5,0,60.0,
CB Mpofu,Zohur Ahmed Chowdhury Stadium,0,8,0,0.0,
CB Sole,Bulawayo Athletic Club,7,4,0,175.0,
CB Sole,Dubai International Cricket Stadium,1,4,1,25.0,1.0
CB Sole,"Grange Cricket Club Ground, Raeburn Place",2,12,1,16.666666666666664,2.0
CB Sole,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",3,5,1,60.0,3.0
CB Sole,Harare Sports Club,7,8,1,87.5,7.0
CB Sole,"Mannofield Park, Aberdeen",5,4,1,125.0,5.0
CB Sole,"Moosa Cricket Stadium, Pearland",3,3,0,100.0,
CB Sole,"Queens Sports Club, Bulawayo",17,23,0,73.91304347826086,
CB Sole,Sheikh Zayed Stadium,2,5,1,40.0,2.0
CB Sole,"Tribhuvan University International Cricket Ground, Kirtipur",5,3,1,166.66666666666669,5.0
CB Sole,"United Cricket Club Ground, Windhoek",15,13,1,115.38461538461537,15.0
CB Wishart,"Buffalo Park, East London",43,71,1,60.56338028169014,43.0
CB Wishart,"Goodyear Park, Bloemfontein",35,58,2,60.3448275862069,17.5
CB Wishart,Harare Sports Club,207,207,4,100.0,51.75
CB Wishart,"Queens Sports Club, Bulawayo",39,76,3,51.31578947368421,13.0
CB Wishart,Sharjah Cricket Association Stadium,37,84,4,44.047619047619044,9.25
CBRLS Kumara,"Eden Gardens, Kolkata",0,2,1,0.0,0.0
CBRLS Kumara,"Eden Park, Auckland",10,10,1,100.0,10.0
CBRLS Kumara,"Greenfield International Stadium, Thiruvananthapuram",9,19,1,47.368421052631575,9.0
CBRLS Kumara,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",4,5,1,80.0,4.0
CBRLS Kumara,National Stadium,1,8,1,12.5,1.0
CBRLS Kumara,New Wanderers Stadium,5,7,1,71.42857142857143,5.0
CBRLS Kumara,Newlands,1,7,0,14.285714285714285,
CBRLS Kumara,Pallekele International Cricket Stadium,7,14,0,50.0,
CBRLS Kumara,"Queens Sports Club, Bulawayo",11,27,3,40.74074074074074,3.6666666666666665
CBRLS Kumara,Rangiri Dambulla International Stadium,3,11,1,27.27272727272727,3.0
CBRLS Kumara,"Seddon Park, Hamilton",0,6,0,0.0,
CD Collymore,"Arnos Vale Ground, Kingstown",1,3,0,33.33333333333333,
CD Collymore,Brabourne Stadium,8,17,1,47.05882352941176,8.0
CD Collymore,Harare Sports Club,2,3,1,66.66666666666666,2.0
CD Collymore,Iqbal Stadium,1,3,0,33.33333333333333,
CD Collymore,"Kensington Oval, Bridgetown",1,2,1,50.0,1.0
CD Collymore,"Kensington Oval, Bridgetown, Barbados",3,6,1,50.0,3.0
CD Collymore,Kinrara Academy Oval,0,5,1,0.0,0.0
CD Collymore,"National Cricket Stadium, St George's",12,13,0,92.3076923076923,
CD Collymore,Newlands,0,3,1,0.0,0.0
CD Collymore,"Queens Sports Club, Bulawayo",2,7,1,28.57142857142857,2.0
CD Collymore,"Sabina Park, Kingston",8,2,0,400.0,
CD Collymore,"Sir Vivian Richards Stadium, North Sound",1,7,1,14.285714285714285,1.0
CD Cumming,Adelaide Oval,0,6,1,0.0,0.0
CD Cumming,Basin Reserve,10,22,1,45.45454545454545,10.0
CD Cumming,Eden Park,1,4,0,25.0,
CD Cumming,"Gaddafi Stadium, Lahore",31,64,2,48.4375,15.5
CD Cumming,Rawalpindi Cricket Stadium,0,5,1,0.0,0.0
CD McMillan,Adelaide Oval,2,7,1,28.57142857142857,2.0
CD McMillan,"Barabati Stadium, Cuttack",82,93,0,88.17204301075269,
CD McMillan,Basin Reserve,35,36,1,97.22222222222221,35.0
CD McMillan,"Beausejour Stadium, Gros Islet",108,88,3,122.72727272727273,36.0
CD McMillan,Bellerive Oval,24,48,2,50.0,12.0
CD McMillan,Carisbrook,6,10,0,60.0,
CD McMillan,"Davies Park, Queenstown",0,2,1,0.0,0.0
CD McMillan,"De Beers Diamond Oval, Kimberley",75,84,1,89.28571428571429,75.0
CD McMillan,Eden Park,119,171,4,69.5906432748538,29.75
CD McMillan,"Goodyear Park, Bloemfontein",11,28,2,39.285714285714285,5.5
CD McMillan,Harare Sports Club,18,31,2,58.06451612903226,9.0
CD McMillan,"Jade Stadium, Christchurch",22,47,1,46.808510638297875,22.0
CD McMillan,Kennington Oval,82,56,0,146.42857142857142,
CD McMillan,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",20,38,1,52.63157894736842,20.0
CD McMillan,Lord's,52,54,1,96.29629629629629,52.0
CD McMillan,MA Aziz Stadium,17,22,1,77.27272727272727,17.0
CD McMillan,"McLean Park, Napier",5,7,1,71.42857142857143,5.0
CD McMillan,"Nahar Singh Stadium, Faridabad",24,63,1,38.095238095238095,24.0
CD McMillan,"National Cricket Stadium, St George's",40,68,2,58.82352941176471,20.0
CD McMillan,"Nehru Stadium, Poona",0,7,1,0.0,0.0
CD McMillan,"New Wanderers Stadium, Johannesburg",25,32,1,78.125,25.0
CD McMillan,Newlands,3,15,1,20.0,3.0
CD McMillan,Providence Stadium,22,30,1,73.33333333333333,22.0
CD McMillan,Riverside Ground,15,12,0,125.0,
CD McMillan,"Sabina Park, Kingston",25,20,1,125.0,25.0
CD McMillan,Seddon Park,117,99,1,118.18181818181819,117.0
CD McMillan,"Sir Vivian Richards Stadium, North Sound",33,58,0,56.896551724137936,
CD McMillan,St George's Park,19,26,1,73.07692307692307,19.0
CD McMillan,SuperSport Park,9,16,1,56.25,9.0
CD McMillan,"SuperSport Park, Centurion",0,2,1,0.0,0.0
CD McMillan,Sydney Cricket Ground,89,90,1,98.88888888888889,89.0
CD McMillan,Western Australia Cricket Association Ground,16,19,2,84.21052631578947,8.0
CD McMillan,"Willowmoore Park, Benoni",14,14,2,100.0,7.0
CD Wallace,Bulawayo Athletic Club,5,11,1,45.45454545454545,5.0
CD Wallace,Dubai International Cricket Stadium,9,9,1,100.0,9.0
CD Wallace,"Grange Cricket Club Ground, Raeburn Place",186,162,7,114.81481481481481,26.571428571428573
CD Wallace,"Grange Cricket Club, Raeburn Place",38,38,2,100.0,19.0
CD Wallace,Harare Sports Club,6,6,1,100.0,6.0
CD Wallace,ICC Academy,46,56,4,82.14285714285714,11.5
CD Wallace,Mannofield Park,116,143,3,81.11888111888112,38.666666666666664
CD Wallace,"Mannofield Park, Aberdeen",92,108,4,85.18518518518519,23.0
CD Wallace,Queens Sports Club,17,23,2,73.91304347826086,8.5
CD Wallace,Sheikh Zayed Stadium,53,73,2,72.6027397260274,26.5
CD de Lange,"Grange Cricket Club Ground, Raeburn Place",65,97,2,67.0103092783505,32.5
CD de Lange,Sheikh Zayed Stadium,20,36,0,55.55555555555556,
CE McConchie,"National Stadium, Karachi",98,87,3,112.64367816091954,32.666666666666664
CE McConchie,"Shere Bangla National Stadium, Mirpur",28,46,1,60.86956521739131,28.0
CG Williams,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),158,145,2,108.9655172413793,79.0
CG Williams,"Cambusdoon New Ground, Ayr",26,59,1,44.06779661016949,26.0
CG Williams,Central Broward Regional Park Stadium Turf Ground,78,106,2,73.58490566037736,39.0
CG Williams,Dubai International Cricket Stadium,22,32,1,68.75,22.0
CG Williams,"ICC Academy, Dubai",11,42,2,26.190476190476193,5.5
CG Williams,Sharjah Cricket Stadium,86,94,2,91.48936170212765,43.0
CG Williams,"Titwood, Glasgow",1,11,1,9.090909090909092,1.0
