striker,bowler,runs_scored,balls_faced,dismissals,strike_rate,average
N Vanua,RK Paudel,6,12,0,50.0,
N Vanua,Rohan Mustafa,5,13,1,38.46153846153847,5.0
N Vanua,S Bhari,6,6,1,100.0,6.0
N Vanua,S Lamichhane,46,61,1,75.40983606557377,46.0
N Vanua,SM Sharif,11,22,1,50.0,11.0
N Vanua,SN Netravalkar,14,20,1,70.0,14.0
N Vanua,Saad Bin Zafar,30,30,1,100.0,30.0
N Vanua,Sompal Kami,28,16,0,175.0,
N Vanua,Steven Ryan Taylor,10,15,0,66.66666666666666,
N Vanua,T Lungameni,8,12,1,66.66666666666666,8.0
N Vanua,TJ Murtagh,2,4,0,50.0,
N Vanua,TK Patel,5,6,0,83.33333333333334,
N Vanua,Tanwir Afzal,5,5,0,100.0,
N Vanua,WB Rankin,2,2,0,100.0,
N Vanua,Z Groenewald,24,14,0,171.42857142857142,
N Vanua,Zahoor Khan,18,16,1,112.5,18.0
N Vanua,Zawar Farid,23,10,0,229.99999999999997,
N Vanua,Zeeshan Maqsood,7,26,1,26.923076923076923,7.0
NA Greenwood,Aayan Afzal Khan,1,2,0,50.0,
NA Greenwood,Ali Khan,2,8,1,25.0,2.0
NA Greenwood,B Shikongo,3,7,0,42.857142857142854,
NA Greenwood,CA Soper,0,4,1,0.0,0.0
NA Greenwood,Junaid Siddique (2),4,9,0,44.44444444444444,
NA Greenwood,KV Morea,5,8,0,62.5,
NA Greenwood,R Trumpelmann,5,10,1,50.0,5.0
NA Greenwood,SI Kamea,9,8,0,112.5,
NA Greenwood,SM Sharma,4,7,0,57.14285714285714,
NA Greenwood,SN Netravalkar,1,3,0,33.33333333333333,
NA Greenwood,Zahoor Khan,1,3,1,33.33333333333333,1.0
NA Rock,AS Joseph,2,4,0,50.0,
NA Rock,JO Holder,3,7,1,42.857142857142854,3.0
NA Rock,OF Smith,0,5,0,0.0,
NA Rock,R Shepherd,1,1,0,100.0,
NA Rock,RL Chase,1,8,1,12.5,1.0
NA Saini,A Dananjaya,4,10,0,40.0,
NA Saini,A Zampa,6,9,0,66.66666666666666,
NA Saini,C Karunaratne,4,9,0,44.44444444444444,
NA Saini,C de Grandhomme,24,18,0,133.33333333333331,
NA Saini,GJ Maxwell,22,17,0,129.41176470588235,
NA Saini,HK Bennett,4,8,0,50.0,
NA Saini,JDS Neesham,14,19,0,73.68421052631578,
NA Saini,JR Hazlewood,8,11,0,72.72727272727273,
NA Saini,KA Jamieson,7,10,1,70.0,7.0
NA Saini,MA Starc,2,6,0,33.33333333333333,
NA Saini,MD Shanaka,2,5,0,40.0,
NA Saini,P Jayawickrama,2,6,0,33.33333333333333,
NA Saini,PJ Cummins,1,3,0,33.33333333333333,
NA Saini,PVD Chameera,3,8,1,37.5,3.0
NA Saini,TG Southee,4,2,0,200.0,
NA Statham,A Flintoff,1,11,1,9.090909090909092,1.0
NA Statham,AR Caddick,1,15,0,6.666666666666667,
NA Statham,JM Anderson,5,10,0,50.0,
NA Statham,Shoaib Akhtar,0,2,0,0.0,
NA Statham,Wasim Akram,0,7,1,0.0,0.0
NA de Groot,AA Donald,6,13,0,46.15384615384615,
NA de Groot,AJ Hall,1,2,1,50.0,1.0
NA de Groot,AO Suji,0,3,0,0.0,
NA de Groot,CH Gayle,5,17,0,29.411764705882355,
NA de Groot,CZ Harris,2,11,0,18.181818181818183,
NA de Groot,DL Vettori,2,16,0,12.5,
NA de Groot,JDP Oram,1,8,1,12.5,1.0
NA de Groot,JH Kallis,1,1,0,100.0,
NA de Groot,M Zondeki,8,20,0,40.0,
NA de Groot,MO Odumbe,0,1,1,0.0,0.0
NA de Groot,Mohammad Rafique,0,5,0,0.0,
NA de Groot,RAP Nissanka,0,2,1,0.0,0.0
NA de Groot,SB Styris,0,3,0,0.0,
NA de Groot,SE Bond,12,12,0,100.0,
NA de Groot,Sanwar Hossain,0,1,1,0.0,0.0
NA de Groot,VC Drakes,6,15,0,40.0,
NAM McLean,DL Vettori,2,3,0,66.66666666666666,
NAM McLean,SE Bond,3,4,0,75.0,
NB Mahwire,AB Agarkar,1,4,2,25.0,0.5
NB Mahwire,Abdur Razzak,3,10,0,30.0,
NB Mahwire,CH Gayle,4,25,1,16.0,4.0
NB Mahwire,D Mohammed,0,3,1,0.0,0.0
NB Mahwire,DJ Bravo,0,4,0,0.0,
NB Mahwire,DR Smith,4,13,0,30.76923076923077,
NB Mahwire,FH Edwards,3,11,0,27.27272727272727,
NB Mahwire,Harbhajan Singh,0,3,0,0.0,
NB Mahwire,IDR Bradshaw,3,6,0,50.0,
NB Mahwire,IK Pathan,4,3,0,133.33333333333331,
NB Mahwire,JE Taylor,2,5,1,40.0,2.0
NB Mahwire,JS Patel,7,3,0,233.33333333333334,
NB Mahwire,M Kartik,1,3,0,33.33333333333333,
NB Mahwire,MN Samuels,6,10,0,60.0,
NB Mahwire,Rajin Saleh,1,2,1,50.0,1.0
NB Mahwire,SE Bond,1,3,1,33.33333333333333,1.0
ND McKenzie,Abdul Razzaq,7,13,1,53.84615384615385,7.0
ND McKenzie,BW Hilfenhaus,10,25,1,40.0,10.0
ND McKenzie,DJ Hussey,22,16,0,137.5,
ND McKenzie,JR Hopes,18,40,1,45.0,18.0
ND McKenzie,MG Johnson,10,13,0,76.92307692307693,
ND McKenzie,MJ Clarke,14,19,0,73.68421052631578,
ND McKenzie,Mohammad Hafeez,4,10,0,40.0,
ND McKenzie,Mohammad Sami,18,18,0,100.0,
ND McKenzie,Mushtaq Ahmed,22,22,0,100.0,
ND McKenzie,NM Hauritz,14,10,0,140.0,
ND McKenzie,NW Bracken,13,21,1,61.904761904761905,13.0
ND McKenzie,RJ Harris,0,1,1,0.0,0.0
ND McKenzie,SW Tait,7,23,0,30.434782608695656,
ND McKenzie,Shoaib Akhtar,3,8,1,37.5,3.0
ND McKenzie,Shoaib Malik,20,21,0,95.23809523809523,
NE Bonner,A Dutt,1,5,0,20.0,
NE Bonner,BFW de Leede,2,3,1,66.66666666666666,2.0
NE Bonner,Hasan Mahmud,6,7,1,85.71428571428571,6.0
NE Bonner,LV van Beek,22,28,1,78.57142857142857,22.0
NE Bonner,Mahmudullah,3,6,0,50.0,
NE Bonner,Mehedi Hasan Miraz,12,25,0,48.0,
NE Bonner,Mohammad Saifuddin,14,17,1,82.35294117647058,14.0
NE Bonner,Mustafizur Rahman,1,5,0,20.0,
NE Bonner,R Klein,8,4,0,200.0,
NE Bonner,Shakib Al Hasan,13,24,1,54.166666666666664,13.0
NE Bonner,Taskin Ahmed,2,14,0,14.285714285714285,
NE Bonner,VJ Kingma,1,2,0,50.0,
NFI McCallum,AJ Hall,0,5,0,0.0,
NFI McCallum,AR Cusack,28,15,0,186.66666666666666,
NFI McCallum,CK Langeveldt,0,11,1,0.0,0.0
NFI McCallum,DJ Reekers,3,10,0,30.0,
NFI McCallum,DT Johnston,12,32,0,37.5,
NFI McCallum,Dawlat Ahmadzai,10,6,0,166.66666666666669,
NFI McCallum,E Schiferli,2,2,0,100.0,
NFI McCallum,H Osinde,0,8,1,0.0,0.0
NFI McCallum,HA Varaiya,1,3,1,33.33333333333333,1.0
NFI McCallum,HJC Mol,3,7,1,42.857142857142854,3.0
NFI McCallum,Hasti Gul,22,24,0,91.66666666666666,
NFI McCallum,JH Kallis,1,5,0,20.0,
NFI McCallum,KJ O'Brien,25,30,0,83.33333333333334,
NFI McCallum,Khaliq Dad,4,3,1,133.33333333333331,4.0
NFI McCallum,MBS Jonkman,0,3,1,0.0,0.0
NFI McCallum,MM Patel,7,15,0,46.666666666666664,
NFI McCallum,Mohammad Kashif,4,6,0,66.66666666666666,
NFI McCallum,Mudassar Bukhari,2,6,0,33.33333333333333,
NFI McCallum,PC Connell,27,25,1,108.0,27.0
NFI McCallum,PM Seelaar,8,9,0,88.88888888888889,
NFI McCallum,PP Chawla,20,22,1,90.9090909090909,20.0
NFI McCallum,PW Borren,6,8,0,75.0,
NFI McCallum,RM West,22,31,0,70.96774193548387,
NFI McCallum,RN ten Doeschate,10,20,0,50.0,
NFI McCallum,RP Singh,1,13,0,7.6923076923076925,
NFI McCallum,RR Powar,13,18,0,72.22222222222221,
NFI McCallum,SO Tikolo,1,2,0,50.0,
NFI McCallum,TBM de Leede,16,16,0,100.0,
NFI McCallum,TJ Heggelman,11,18,1,61.111111111111114,11.0
NFI McCallum,U Bhatti,1,2,0,50.0,
NFI McCallum,WB Rankin,7,9,0,77.77777777777779,
NFI McCallum,WF Stelling,1,11,0,9.090909090909092,
NFI McCallum,WK McCallan,1,4,0,25.0,
NG Jones,HS Baidwan,3,3,0,100.0,
NG Jones,Khurram Chohan,2,3,1,66.66666666666666,2.0
NG Jones,RS Bopara,2,4,1,50.0,2.0
NGRP Jayasuriya,AL Phehlukwayo,6,5,0,120.0,
NGRP Jayasuriya,K Rabada,5,7,0,71.42857142857143,
NGRP Jayasuriya,T Shamsi,0,2,1,0.0,0.0
NJ Astle,A Flintoff,11,17,0,64.70588235294117,
NJ Astle,A Nehra,40,39,0,102.56410256410255,
NJ Astle,A Nel,10,14,0,71.42857142857143,
NJ Astle,A Patel,5,4,0,125.0,
NJ Astle,A Symonds,11,17,1,64.70588235294117,11.0
NJ Astle,AA Donald,13,8,0,162.5,
NJ Astle,AB Agarkar,28,23,0,121.73913043478262,
NJ Astle,AJ Hall,9,7,1,128.57142857142858,9.0
NJ Astle,AJ Ireland,24,23,0,104.34782608695652,
NJ Astle,AM Blignaut,36,52,0,69.23076923076923,
NJ Astle,B Lee,38,78,3,48.717948717948715,12.666666666666666
NJ Astle,CA Reid,11,29,0,37.93103448275862,
NJ Astle,CB Lambert,41,38,0,107.89473684210526,
NJ Astle,CH Gayle,75,78,1,96.15384615384616,75.0
NJ Astle,CK Langeveldt,5,10,1,50.0,5.0
NJ Astle,CL Hooper,9,11,0,81.81818181818183,
NJ Astle,CRD Fernando,30,32,0,93.75,
NJ Astle,D Gough,0,4,0,0.0,
NJ Astle,DJ Bravo,15,21,1,71.42857142857143,15.0
NJ Astle,DK Butler,31,39,0,79.48717948717949,
NJ Astle,DR Smith,56,74,1,75.67567567567568,56.0
NJ Astle,DS Lehmann,6,13,1,46.15384615384615,6.0
NJ Astle,DT Hondo,17,21,0,80.95238095238095,
NJ Astle,FH Edwards,49,70,2,70.0,24.5
NJ Astle,GB Hogg,10,16,0,62.5,
NJ Astle,GD McGrath,34,49,2,69.38775510204081,17.0
NJ Astle,GJ Whittall,15,12,0,125.0,
NJ Astle,GM Ewing,6,8,1,75.0,6.0
NJ Astle,GW Flower,16,30,0,53.333333333333336,
NJ Astle,HH Streak,22,30,0,73.33333333333333,
NJ Astle,HR Johnson,12,21,0,57.14285714285714,
NJ Astle,Harbhajan Singh,39,50,0,78.0,
NJ Astle,IDR Bradshaw,55,65,0,84.61538461538461,
NJ Astle,IK Pathan,9,12,0,75.0,
NJ Astle,J Lewis,19,27,0,70.37037037037037,
NJ Astle,J Srinath,33,32,2,103.125,16.5
NJ Astle,JE Taylor,5,13,0,38.46153846153847,
NJ Astle,JH Kallis,12,18,0,66.66666666666666,
NJ Astle,JM Anderson,20,27,1,74.07407407407408,20.0
NJ Astle,JM Davison,6,4,1,150.0,6.0
NJ Astle,JN Gillespie,22,34,0,64.70588235294117,
NJ Astle,Jai Prakash Yadav,1,1,0,100.0,
NJ Astle,L Klusener,16,11,0,145.45454545454547,
NJ Astle,LC Romero,10,4,0,250.0,
NJ Astle,M Dillon,3,12,0,25.0,
NJ Astle,M Muralitharan,37,62,2,59.67741935483871,18.5
NJ Astle,M Ntini,13,25,2,52.0,6.5
NJ Astle,MF Maharoof,33,43,1,76.74418604651163,33.0
NJ Astle,MS Kasprowicz,31,44,2,70.45454545454545,15.5
NJ Astle,MS Panesar,2,4,0,50.0,
NJ Astle,Manjural Islam Rana,3,5,0,60.0,
NJ Astle,N Boje,3,6,0,50.0,
NJ Astle,NAM McLean,9,11,0,81.81818181818183,
NJ Astle,NW Bracken,12,22,1,54.54545454545454,12.0
NJ Astle,Naved-ul-Hasan,15,12,1,125.0,15.0
NJ Astle,Nazmul Hossain,9,16,1,56.25,9.0
NJ Astle,P Utseya,4,16,0,25.0,
NJ Astle,PD Collingwood,2,4,1,50.0,2.0
NJ Astle,RN Lewis,8,9,0,88.88888888888889,
NJ Astle,RP Arnold,3,7,0,42.857142857142854,
NJ Astle,RR Sarwan,14,8,0,175.0,
NJ Astle,RW Staple,35,35,0,100.0,
NJ Astle,Rashid Zia,36,28,0,128.57142857142858,
NJ Astle,SB Bangar,16,17,0,94.11764705882352,
NJ Astle,SC Ganguly,4,7,1,57.14285714285714,4.0
NJ Astle,SJ Harmison,7,17,1,41.17647058823529,7.0
NJ Astle,SL Malinga,32,33,0,96.96969696969697,
NJ Astle,SM Ervine,23,19,0,121.05263157894737,
NJ Astle,SM Pollock,38,65,0,58.46153846153847,
NJ Astle,SR Clark,0,3,1,0.0,0.0
NJ Astle,SR Watson,13,20,0,65.0,
NJ Astle,ST Jayasuriya,12,26,0,46.15384615384615,
NJ Astle,TL Best,15,15,0,100.0,
NJ Astle,TM Dilshan,25,34,0,73.52941176470588,
NJ Astle,Tapash Baisya,15,17,0,88.23529411764706,
NJ Astle,Umar Gul,0,6,0,0.0,
NJ Astle,V Sehwag,15,24,0,62.5,
NJ Astle,VC Drakes,13,12,0,108.33333333333333,
NJ Astle,WPUJC Vaas,45,75,1,60.0,45.0
NJ Astle,WW Hinds,41,59,1,69.49152542372882,41.0
NJ Astle,Yuvraj Singh,23,34,0,67.64705882352942,
NJ Astle,Z Khan,30,40,2,75.0,15.0
NJ O'Brien,A Flintoff,13,14,0,92.85714285714286,
NJ O'Brien,A Vala,0,1,1,0.0,0.0
NJ O'Brien,AB Agarkar,2,9,0,22.22222222222222,
NJ O'Brien,AC Evans,7,12,0,58.333333333333336,
NJ O'Brien,AD Mathews,1,1,0,100.0,
NJ O'Brien,AD Russell,19,18,0,105.55555555555556,
NJ O'Brien,AJ Hall,7,12,0,58.333333333333336,
NJ O'Brien,AR Nurse,15,22,0,68.18181818181817,
NJ O'Brien,AU Rashid,11,27,1,40.74074074074074,11.0
NJ O'Brien,Abdur Razzak,8,13,1,61.53846153846154,8.0
NJ O'Brien,Adeel Raja,20,23,0,86.95652173913044,
NJ O'Brien,Aftab Ahmed,1,4,0,25.0,
NJ O'Brien,Ahmed Raza,2,3,0,66.66666666666666,
NJ O'Brien,Ahsan Malik,19,17,0,111.76470588235294,
NJ O'Brien,Amir Hamza,12,21,0,57.14285714285714,
NJ O'Brien,Amir Hayat,0,1,1,0.0,0.0
NJ O'Brien,Amjad Javed,7,27,0,25.925925925925924,
NJ O'Brien,Asad Ali,4,24,0,16.666666666666664,
NJ O'Brien,Azhar Mahmood,8,18,0,44.44444444444444,
NJ O'Brien,B Lee,2,9,0,22.22222222222222,
NJ O'Brien,B Muzarabani,1,1,0,100.0,
NJ O'Brien,BA Stokes,13,13,0,100.0,
NJ O'Brien,BAW Mendis,1,8,1,12.5,1.0
NJ O'Brien,BTJ Wheal,0,3,1,0.0,0.0
NJ O'Brien,BW Hilfenhaus,3,11,0,27.27272727272727,
NJ O'Brien,C Munro,8,16,0,50.0,
NJ O'Brien,CB Sole,12,16,0,75.0,
NJ O'Brien,CH Gayle,7,7,0,100.0,
NJ O'Brien,CJ Anderson,3,6,0,50.0,
NJ O'Brien,CJ McKay,2,6,0,33.33333333333333,
NJ O'Brien,CK Langeveldt,18,18,1,100.0,18.0
NJ O'Brien,CM Wright,4,8,0,50.0,
NJ O'Brien,CR Brathwaite,5,12,0,41.66666666666667,
NJ O'Brien,CR Woakes,1,3,0,33.33333333333333,
NJ O'Brien,CS MacLeod,53,43,1,123.25581395348837,53.0
NJ O'Brien,CT Mutombodzi,1,5,1,20.0,1.0
NJ O'Brien,DBL Powell,10,12,0,83.33333333333334,
NJ O'Brien,DE Bollinger,1,3,0,33.33333333333333,
NJ O'Brien,DJ Bravo,4,12,1,33.33333333333333,4.0
NJ O'Brien,DJ Willey,1,2,0,50.0,
NJ O'Brien,DJG Sammy,20,27,0,74.07407407407408,
NJ O'Brien,DL Vettori,8,16,0,50.0,
NJ O'Brien,DW Steyn,10,12,0,83.33333333333334,
NJ O'Brien,Dawlat Zadran,17,27,2,62.96296296296296,8.5
NJ O'Brien,E Chigumbura,2,7,2,28.57142857142857,1.0
NJ O'Brien,E Schiferli,10,15,0,66.66666666666666,
NJ O'Brien,Fareed Ahmad,2,4,0,50.0,
NJ O'Brien,GB Brent,1,1,0,100.0,
NJ O'Brien,GD Drummond,0,6,1,0.0,0.0
NJ O'Brien,GJ Maxwell,10,7,1,142.85714285714286,10.0
NJ O'Brien,GP Swann,13,18,1,72.22222222222221,13.0
NJ O'Brien,Gulbadin Naib,30,39,2,76.92307692307693,15.0
NJ O'Brien,H Patel,5,8,0,62.5,
NJ O'Brien,HS Baidwan,10,7,0,142.85714285714286,
NJ O'Brien,Hamid Hassan,1,2,0,50.0,
NJ O'Brien,Harbhajan Singh,13,28,0,46.42857142857143,
NJ O'Brien,Hasan Ali,8,14,0,57.14285714285714,
NJ O'Brien,I Wardlaw,16,21,0,76.19047619047619,
NJ O'Brien,IDR Bradshaw,3,9,1,33.33333333333333,3.0
NJ O'Brien,IS Sodhi,20,31,0,64.51612903225806,
NJ O'Brien,Iftikhar Anjum,14,31,0,45.16129032258064,
NJ O'Brien,Imad Wasim,1,5,1,20.0,1.0
NJ O'Brien,Imran Haider,18,15,0,120.0,
NJ O'Brien,J Nyumbu,2,6,0,33.33333333333333,
NJ O'Brien,JAR Blain,9,8,0,112.5,
NJ O'Brien,JC Tredwell,8,15,1,53.333333333333336,8.0
NJ O'Brien,JD Nel,1,3,0,33.33333333333333,
NJ O'Brien,JDP Oram,3,20,0,15.0,
NJ O'Brien,JDS Neesham,26,26,0,100.0,
NJ O'Brien,JE Root,17,25,1,68.0,17.0
NJ O'Brien,JE Taylor,22,19,0,115.78947368421053,
NJ O'Brien,JEC Franklin,2,11,0,18.181818181818183,
NJ O'Brien,JH Kallis,2,5,1,40.0,2.0
NJ O'Brien,JM Anderson,1,2,0,50.0,
NJ O'Brien,JO Holder,19,11,0,172.72727272727272,
NJ O'Brien,JR Hopes,4,8,0,50.0,
NJ O'Brien,JS Patel,13,18,1,72.22222222222221,13.0
NJ O'Brien,JT Ball,1,4,0,25.0,
NJ O'Brien,JW Dernbach,2,5,1,40.0,2.0
NJ O'Brien,Javed Ahmadi,17,27,0,62.96296296296296,
NJ O'Brien,Junaid Khan,6,12,1,50.0,6.0
NJ O'Brien,Junaid Siddiqui,16,25,0,64.0,
NJ O'Brien,KAJ Roach,13,10,1,130.0,13.0
NJ O'Brien,KJ Abbott,5,4,1,125.0,5.0
NJ O'Brien,KM Jarvis,6,6,0,100.0,
NJ O'Brien,KMDN Kulasekara,13,21,0,61.904761904761905,
NJ O'Brien,KOK Williams,0,2,1,0.0,0.0
NJ O'Brien,Khurram Chohan,2,2,1,100.0,2.0
NJ O'Brien,LE Plunkett,1,3,0,33.33333333333333,
NJ O'Brien,LMP Simmons,6,3,0,200.0,
NJ O'Brien,M Morkel,8,5,0,160.0,
NJ O'Brien,M Muralitharan,0,1,1,0.0,0.0
NJ O'Brien,M Ntini,0,6,0,0.0,
NJ O'Brien,MA Leask,42,44,0,95.45454545454545,
NJ O'Brien,MA Starc,10,7,0,142.85714285714286,
NJ O'Brien,MA Wood,10,6,0,166.66666666666669,
NJ O'Brien,MD Dai,1,2,0,50.0,
NJ O'Brien,MF Maharoof,3,16,0,18.75,
NJ O'Brien,MJ Santner,30,24,1,125.0,30.0
NJ O'Brien,MJG Rippon,9,14,0,64.28571428571429,
NJ O'Brien,ML Cummins,1,3,0,33.33333333333333,
NJ O'Brien,MM Iqbal,12,13,0,92.3076923076923,
NJ O'Brien,MM Patel,6,5,0,120.0,
NJ O'Brien,MM Sharma,7,5,0,140.0,
NJ O'Brien,MN Samuels,20,16,0,125.0,
NJ O'Brien,MP Vaughan,15,30,1,50.0,15.0
NJ O'Brien,MR Marsh,12,11,0,109.09090909090908,
NJ O'Brien,MR Swart,12,14,1,85.71428571428571,12.0
NJ O'Brien,MRJ Watt,20,21,0,95.23809523809523,
NJ O'Brien,MS Panesar,13,16,0,81.25,
NJ O'Brien,MW Machan,3,6,0,50.0,
NJ O'Brien,Mahmudullah,5,9,0,55.55555555555556,
NJ O'Brien,Mashrafe Mortaza,1,9,0,11.11111111111111,
NJ O'Brien,Mirwais Ashraf,13,22,1,59.09090909090909,13.0
NJ O'Brien,Mohammad Ashraful,11,14,0,78.57142857142857,
NJ O'Brien,Mohammad Hafeez,18,27,0,66.66666666666666,
NJ O'Brien,Mohammad Nabi,64,102,1,62.745098039215684,64.0
NJ O'Brien,Mohammad Naveed,12,12,0,100.0,
NJ O'Brien,Mohammad Rafique,6,5,0,120.0,
NJ O'Brien,Mohammad Sami,15,21,0,71.42857142857143,
NJ O'Brien,Mohammad Tauqir,10,12,1,83.33333333333334,10.0
NJ O'Brien,Mohammed Shami,1,2,1,50.0,1.0
NJ O'Brien,Mosaddek Hossain,9,14,0,64.28571428571429,
NJ O'Brien,Mudassar Bukhari,3,8,0,37.5,
NJ O'Brien,Mujeeb Ur Rahman,13,33,2,39.39393939393939,6.5
NJ O'Brien,Mustafizur Rahman,0,2,1,0.0,0.0
NJ O'Brien,NM Coulter-Nile,5,14,0,35.714285714285715,
NJ O'Brien,NM Hauritz,8,10,1,80.0,8.0
NJ O'Brien,Naeem Islam,6,12,0,50.0,
NJ O'Brien,P Utseya,0,3,0,0.0,
NJ O'Brien,PD Collingwood,17,22,0,77.27272727272727,
NJ O'Brien,PJ Cummins,10,17,0,58.82352941176471,
NJ O'Brien,PM Seelaar,9,14,0,64.28571428571429,
NJ O'Brien,PP Chawla,19,36,0,52.77777777777778,
NJ O'Brien,PW Borren,23,33,0,69.6969696969697,
NJ O'Brien,R Ashwin,14,22,0,63.63636363636363,
NJ O'Brien,R Rampaul,1,4,1,25.0,1.0
NJ O'Brien,RA Jadeja,10,8,0,125.0,
NJ O'Brien,RAS Lakmal,14,9,0,155.55555555555557,
NJ O'Brien,RD Berrington,19,25,0,76.0,
NJ O'Brien,RG Sharma,13,9,0,144.44444444444443,
NJ O'Brien,RJ Sidebottom,4,2,0,200.0,
NJ O'Brien,RM Haq,24,40,0,60.0,
NJ O'Brien,RML Taylor,18,32,0,56.25,
NJ O'Brien,RN ten Doeschate,11,8,0,137.5,
NJ O'Brien,RP Singh,11,13,1,84.61538461538461,11.0
NJ O'Brien,RR Watson,4,16,0,25.0,
NJ O'Brien,RS Bopara,2,3,0,66.66666666666666,
NJ O'Brien,Rahat Ali,0,1,1,0.0,0.0
NJ O'Brien,Rashid Khan,20,54,4,37.03703703703704,5.0
NJ O'Brien,Rizwan Cheema,9,16,0,56.25,
NJ O'Brien,Rohan Mustafa,29,50,3,57.99999999999999,9.666666666666666
NJ O'Brien,Rubel Hossain,10,14,0,71.42857142857143,
NJ O'Brien,S Sreesanth,8,10,0,80.0,
NJ O'Brien,SB Styris,3,9,1,33.33333333333333,3.0
NJ O'Brien,SC Ganguly,8,22,0,36.36363636363637,
NJ O'Brien,SC Kuggeleijn,9,26,1,34.61538461538461,9.0
NJ O'Brien,SC Williams,8,13,0,61.53846153846154,
NJ O'Brien,SE Bond,1,1,0,100.0,
NJ O'Brien,SG Borthwick,1,1,0,100.0,
NJ O'Brien,SG Whittingham,9,18,0,50.0,
NJ O'Brien,SHA Rance,18,22,0,81.81818181818183,
NJ O'Brien,SI Mahmood,10,13,0,76.92307692307693,
NJ O'Brien,SJ Benn,3,6,1,50.0,3.0
NJ O'Brien,SJ Cameron,4,2,1,200.0,4.0
NJ O'Brien,SK Raina,22,25,0,88.0,
NJ O'Brien,SM Pollock,0,2,0,0.0,
NJ O'Brien,SM Sharif,34,32,1,106.25,34.0
NJ O'Brien,SMSM Senanayake,4,10,0,40.0,
NJ O'Brien,SR Patel,2,3,0,66.66666666666666,
NJ O'Brien,SR Tendulkar,11,10,0,110.00000000000001,
NJ O'Brien,SR Watson,4,8,0,50.0,
NJ O'Brien,ST Finn,6,11,0,54.54545454545454,
NJ O'Brien,SW Tait,0,1,1,0.0,0.0
NJ O'Brien,Saeed Ajmal,2,3,0,66.66666666666666,
NJ O'Brien,Samiullah Shenwari,7,9,1,77.77777777777779,7.0
NJ O'Brien,Shafiul Islam,21,18,0,116.66666666666667,
NJ O'Brien,Shahid Afridi,1,1,0,100.0,
NJ O'Brien,Shakib Al Hasan,27,34,2,79.41176470588235,13.5
NJ O'Brien,Shapoor Zadran,1,4,0,25.0,
NJ O'Brien,Sharafuddin Ashraf,1,1,0,100.0,
NJ O'Brien,Shoaib Malik,8,7,1,114.28571428571428,8.0
NJ O'Brien,Sikandar Raza,24,29,2,82.75862068965517,12.0
NJ O'Brien,T Muzarabani,0,3,0,0.0,
NJ O'Brien,TB Sole,10,12,0,83.33333333333334,
NJ O'Brien,TL Chatara,1,3,1,33.33333333333333,1.0
NJ O'Brien,TLW Cooper,11,21,0,52.38095238095239,
NJ O'Brien,TS Chisoro,1,7,1,14.285714285714285,1.0
NJ O'Brien,TT Bresnan,18,17,2,105.88235294117648,9.0
NJ O'Brien,UT Yadav,8,4,0,200.0,
NJ O'Brien,Umar Gul,14,28,0,50.0,
NJ O'Brien,VD Philander,3,5,1,60.0,3.0
NJ O'Brien,WB Rankin,4,9,0,44.44444444444444,
NJ O'Brien,WP Masakadza,17,17,0,100.0,
NJ O'Brien,WPUJC Vaas,1,1,0,100.0,
NJ O'Brien,Wahab Riaz,28,30,1,93.33333333333333,28.0
NJ O'Brien,YK Pathan,13,13,0,100.0,
NJ O'Brien,Yuvraj Singh,1,1,0,100.0,
NJ O'Brien,Z Khan,6,17,0,35.294117647058826,
NJ O'Brien,Zahid Hussain,14,18,1,77.77777777777779,14.0
NJ O'Brien,Zahoor Khan,3,6,0,50.0,
NK Patel,A Nao,1,4,0,25.0,
NK Patel,A Neill,8,2,0,400.0,
NK Patel,A Vala,9,20,0,45.0,
NK Patel,AC Evans,12,13,0,92.3076923076923,
NK Patel,AR McBrine,2,7,0,28.57142857142857,
NK Patel,Ahmed Raza,12,23,2,52.17391304347826,6.0
NK Patel,Ali Naseer,3,3,0,100.0,
NK Patel,Aqib Ilyas,0,1,1,0.0,0.0
NK Patel,Ayan Khan,10,26,1,38.46153846153847,10.0
NK Patel,B Ward,2,2,0,100.0,
NK Patel,BJ McCarthy,2,3,0,66.66666666666666,
NK Patel,BM Scholtz,3,8,0,37.5,
NK Patel,Badal Singh,14,5,0,280.0,
NK Patel,Basil Hameed,6,7,0,85.71428571428571,
NK Patel,Bilal Khan,20,18,1,111.11111111111111,20.0
NK Patel,C Floyd,0,7,1,0.0,0.0
NK Patel,CA Soper,3,7,0,42.857142857142854,
NK Patel,CA Young,2,3,1,66.66666666666666,2.0
NK Patel,CB Sole,1,2,0,50.0,
NK Patel,CJA Amini,4,18,1,22.22222222222222,4.0
NK Patel,CN Greaves,14,14,0,100.0,
NK Patel,CW Perchard,2,5,0,40.0,
NK Patel,D Ravu,8,24,1,33.33333333333333,8.0
NK Patel,DG Blampied,5,7,0,71.42857142857143,
NK Patel,EJB Miles,4,8,1,50.0,4.0
NK Patel,G Toka,6,8,0,75.0,
NK Patel,GT Main,17,12,1,141.66666666666669,17.0
NK Patel,Gulsan Jha,2,3,1,66.66666666666666,2.0
NK Patel,HN Ya France,2,6,0,33.33333333333333,
NK Patel,Hamza Tahir,31,32,0,96.875,
NK Patel,J Kila,6,10,2,60.0,3.0
NK Patel,J Sumerauer,10,8,0,125.0,
NK Patel,JH Davey,5,12,0,41.66666666666667,
